ID,工作名称,招聘详细链接,公司名称,公司ID,公司性质,公司规模,公司招聘主页,公司地点,薪资,学历要求,工作经历,职位类型,公司福利,工作发布标签,更新时间
CC269004180J00153641815,JAVA工程师,https://jobs.zhaopin.com/CC269004180J00153641815.htm,北京音悦创想网络科技有限公司,CZ269004180,民营,100-499人,https://company.zhaopin.com/CZ269004180.htm,北京,20K-30K,本科,5-10年,全职,餐补、带薪年假、节日福利、工作居住证、公司重点项目,最新,2019-07-10 09:27:43
CC609693823J00142681814,中高级java开发工程师,https://jobs.zhaopin.com/CC609693823J00142681814.htm,北京沐融信息科技股份有限公司,CZ609693820,民营,100-499人,https://company.zhaopin.com/CZ609693820.htm,北京-海淀区,10K-20K,本科,3-5年,全职,通讯补助、员工旅游、定期体检、节日福利、补充医疗保险,最新,2019-07-10 09:16:34
CZ634723730J00065278306,java高级开发工程师,https://jobs.zhaopin.com/CZ634723730J00065278306.htm,武汉昱然智能科技有限公司,CZ634723730,民营,20-99人,https://company.zhaopin.com/CZ634723730.htm,北京,15K-26K,本科,5-10年,全职,创业公司、五险一金、带薪年假、定期体检、员工旅游,最新,2019-07-10 09:06:55
CC272062787J00135915510,高级java工程师,https://jobs.zhaopin.com/CC272062787J00135915510.htm,国信优易数据有限公司,CZ272062780,股份制企业,1000-9999人,https://company.zhaopin.com/CZ272062780.htm,北京-丰台区,18K-25K,本科,5-10年,全职,五险一金、交通补助、餐补、带薪年假、补充医疗保险,最新,2019-07-10 09:17:33
CC120109949J00358702403, Java实施工程师,https://jobs.zhaopin.com/CC120109949J00358702403.htm,上海易宝软件有限公司,CZ120109940,上市公司,1000-9999人,https://company.zhaopin.com/CZ120109940.htm,北京,10K-15K,本科,3-5年,全职,五险一金、年底双薪、全勤奖、定期体检、节日福利,最新,2019-07-10 09:33:21
CC330418436J00131017411,java开发工程师,https://jobs.zhaopin.com/CC330418436J00131017411.htm,上海吉联新软件股份有限公司北京分公司,CZ330418430,上市公司,500-999人,https://company.zhaopin.com/CZ330418430.htm,北京,8K-13K,本科,1-3年,全职,五险一金、年底双薪、带薪年假、员工旅游、节日福利,最新,2019-07-10 09:28:37
CC192752414J00051351915,中级JAVA开发工程师,https://jobs.zhaopin.com/CC192752414J00051351915.htm,北京艾力泰尔信息技术股份有限公司,CZ192752410,股份制企业,100-499人,https://company.zhaopin.com/CZ192752410.htm,北京-海淀区,8K-12K,本科,3-5年,全职,五险一金、绩效奖金、餐补、带薪年假、弹性工作,最新,2019-07-10 09:16:47
CC711154621J00158332214,java工程师,https://jobs.zhaopin.com/CC711154621J00158332214.htm,谷武(北京)科技有限公司,CZ711154620,民营,100-499人,https://company.zhaopin.com/CZ711154620.htm,北京,15K-20K,本科,3-5年,全职,五险一金、年底双薪、绩效奖金、年终分红、加班补助,最新,2019-07-10 13:18:11
CC330418436J00068307111,java开发工程师,https://jobs.zhaopin.com/CC330418436J00068307111.htm,上海吉联新软件股份有限公司北京分公司,CZ330418430,上市公司,500-999人,https://company.zhaopin.com/CZ330418430.htm,北京,10K-15K,大专,1-3年,全职,五险一金、年底双薪、节日福利、带薪年假,最新,2019-07-10 09:28:32
CC189085312J00284662204,Java开发工程师（高级）,https://jobs.zhaopin.com/CC189085312J00284662204.htm,彩讯科技股份有限公司,CZ189085310,民营,1000-9999人,http://special.zhaopin.com/sz/2015/11025/cxkj111892,北京,12K-18K,本科,3-5年,全职,五险一金、绩效奖金、通讯补助、节日福利、周末双休,最新,2019-07-10 09:23:44
CC273236232J00075917514,高级Java软件工程师,https://jobs.zhaopin.com/CC273236232J00075917514.htm,北京蜂云科创信息技术有限公司,CZ273236230,股份制企业,20-99人,https://company.zhaopin.com/CZ273236230.htm,北京,10K-15K,大专,5-10年,全职,五险一金、绩效奖金、股票期权、餐补、通讯补助,最新,2019-07-10 09:15:37
CC000345490J00122803513,java开发工程师高级,https://jobs.zhaopin.com/CC000345490J00122803513.htm,北京东蓝数码科技有限公司,CZ000345490,上市公司,100-499人,https://company.zhaopin.com/CZ000345490.htm,北京,10K-15K,本科,3-5年,全职,绩效奖金、五险一金、周末双休、定期体检,最新,2019-07-10 09:16:41
CC298634039J90250031000,Java中高级开发工程师,https://jobs.zhaopin.com/298634039250031.htm,中兴(沈阳)金融科技有限公司,CZ298634030,民营,100-499人,https://company.zhaopin.com/CZ298634030.htm,北京-朝阳区,13K-20K,本科,5-10年,全职,五险一金、餐补、带薪年假、弹性工作、定期体检,最新,2019-07-10 08:46:28
CC192381427J00152935409,java开发工程师,https://jobs.zhaopin.com/CC192381427J00152935409.htm,北京乐可威信息技术有限公司,CZ192381420,民营,20人以下,https://company.zhaopin.com/CZ192381420.htm,北京,13K-20K,学历不限,5-10年,全职,五险一金、节日福利、带薪年假、周末双休、定期团建,最新,2019-07-10 09:23:19
CC330418436J00131020011,高级Java开发工程师,https://jobs.zhaopin.com/CC330418436J00131020011.htm,上海吉联新软件股份有限公司北京分公司,CZ330418430,上市公司,500-999人,https://company.zhaopin.com/CZ330418430.htm,北京-朝阳区,10K-15K,本科,3-5年,全职,五险一金、年底双薪、带薪年假、员工旅游、节日福利,最新,2019-07-10 09:18:02
CC139533367J00140225514,Java研发工程师,https://jobs.zhaopin.com/CC139533367J00140225514.htm,北京清软创新科技股份有限公司,CZ139533360,股份制企业,100-499人,https://company.zhaopin.com/CZ139533360.htm,北京-昌平区,8K-15K,本科,1-3年,全职,周末双休、五险一金、餐补、通讯补助、带薪年假,最新,2019-07-10 09:21:03
CC345421219J00106634814,中高级JAVA工程师（互联网金融方向）,https://jobs.zhaopin.com/CC345421219J00106634814.htm,天津金融资产交易所有限责任公司,CZ345421210,民营,100-499人,http://special.zhaopin.com/tj/2010/jr070812/,北京,30K-50K,本科,不限,全职,五险一金、年底双薪、绩效奖金、年终分红、股票期权,最新,2019-07-10 10:00:10
CC664163627J00047927614,java中级软件工程师,https://jobs.zhaopin.com/CC664163627J00047927614.htm,北京祥云创想科技有限公司,CZ664163620,其它,100-499人,https://company.zhaopin.com/CZ664163620.htm,北京,8K-11K,大专,1-3年,全职,员工旅游、带薪年假、年终分红,最新,2019-07-10 09:16:25
CC283534380J00125639210,java开发工程师,https://jobs.zhaopin.com/CC283534380J00125639210.htm,中企云链(北京)金融信息服务有限公司,CZ283534380,民营,100-499人,https://company.zhaopin.com/CZ283534380.htm,北京,15K-20K,本科,3-5年,全职,五险一金、年底双薪、包吃、带薪年假、定期体检,最新,2019-07-10 09:16:45
CC464669316J00159247609,java高级开发工程师,https://jobs.zhaopin.com/CC464669316J00159247609.htm,北京钱方银通科技有限公司,CZ464669310,民营,100-499人,https://company.zhaopin.com/CZ464669310.htm,北京-朝阳区,12K-24K,大专,5-10年,全职,带薪年假、定期体检、节日福利、补充医疗保险、五险一金,最新,2019-07-10 09:12:33
CC432744528J90250497000,java高级开发工程师（财政产品二部）,https://jobs.zhaopin.com/432744528250497.htm,北京中科江南信息技术股份有限公司,CZ432744520,民营,100-499人,https://company.zhaopin.com/CZ432744520.htm,北京,15K-26K,本科,3-5年,全职,节日福利、五险一金、绩效奖金、餐补、带薪年假,最新,2019-07-10 09:07:36
CC638725724J00117606610,java初级工程师（实习生）,https://jobs.zhaopin.com/CC638725724J00117606610.htm,北京鑫质世纪科技股份有限公司,CZ638725720,民营,100-499人,https://company.zhaopin.com/CZ638725720.htm,北京-朝阳区,4K-8K,大专,不限,全职,交通补助、餐补、通讯补助、带薪年假、定期体检,最新,2019-07-10 11:27:55
CC000058765J00143141112,高级JAVA开发工程师yb201905301038,https://jobs.zhaopin.com/CC000058765J00143141112.htm,太极计算机股份有限公司,CZ000058760,国企,1000-9999人,https://company.zhaopin.com/CZ000058760.htm,北京,15K-25K,本科,5-10年,全职,无,最新,2019-07-10 09:04:19
CC272062787J00166064510,JAVA开发工程师（外包）,https://jobs.zhaopin.com/CC272062787J00166064510.htm,国信优易数据有限公司,CZ272062780,股份制企业,1000-9999人,https://company.zhaopin.com/CZ272062780.htm,北京-丰台区,15K-25K,本科,5-10年,全职,五险一金、交通补助、餐补、带薪年假、补充医疗保险,最新,2019-07-10 09:17:33
CC120116927J00158452009,Java开发工程师（网络技术l）,https://jobs.zhaopin.com/CC120116927J00158452009.htm,北京神州泰岳软件股份有限公司,CZ120116920,民营,1000-9999人,https://company.zhaopin.com/CZ120116920.htm,北京-朝阳区,15K-30K,本科,5-10年,全职,五险一金、餐补、通讯补助、带薪年假、补充医疗保险,最新,2019-07-10 09:11:49
CC120116927J00158448709,Java开发工程师（网络技术c）,https://jobs.zhaopin.com/CC120116927J00158448709.htm,北京神州泰岳软件股份有限公司,CZ120116920,民营,1000-9999人,https://company.zhaopin.com/CZ120116920.htm,北京-朝阳区,10K-15K,本科,3-5年,全职,五险一金、餐补、通讯补助、带薪年假、补充医疗保险,最新,2019-07-10 09:12:19
CC376499830J00104363609,java开发工程师,https://jobs.zhaopin.com/CC376499830J00104363609.htm,云链(天津)商业保理有限公司,CZ376499830,民营,500-999人,https://company.zhaopin.com/CZ376499830.htm,北京,15K-25K,本科,3-5年,全职,五险一金、年底双薪、包吃、弹性工作、定期体检,最新,2019-07-10 09:06:34
CC692844625J00157487011, Java 开发工程师-北京-04657,https://jobs.zhaopin.com/CC692844625J00157487011.htm,上海中清龙图网络科技有限公司北京分公司,CZ692844620,民营,1000-9999人,https://company.zhaopin.com/CZ692844620.htm,北京,15K-20K,本科,1-3年,全职,五险一金、绩效奖金、全勤奖、餐补、弹性工作,最新,2019-07-10 09:14:25
CC446394325J00144582314,JAVA开发工程师,https://jobs.zhaopin.com/CC446394325J00144582314.htm,北京中安科创科技发展有限公司,CZ446394320,国企,20-99人,https://company.zhaopin.com/CZ446394320.htm,北京,10K-18K,本科,1-3年,全职,五险一金、周末双休、补充医疗保险、定期体检、绩效奖金,最新,2019-07-10 09:09:33
CC152235410J00171494613,java开发工程师,https://jobs.zhaopin.com/CC152235410J00171494613.htm,北京智讯天成技术有限公司,CZ152235410,上市公司,500-999人,https://company.zhaopin.com/CZ152235410.htm,北京,12K-15K,本科,3-5年,全职,五险一金、年终分红、餐补、通讯补助、补充医疗保险,最新,2019-07-10 10:23:39
CC432744528J00110259013,java高级开发工程师（财政二部）,https://jobs.zhaopin.com/CC432744528J00110259013.htm,北京中科江南信息技术股份有限公司,CZ432744520,民营,100-499人,https://company.zhaopin.com/CZ432744520.htm,北京,15K-28K,本科,5-10年,全职,节日福利、五险一金、绩效奖金、餐补、带薪年假,最新,2019-07-10 09:07:36
CC432744528J90250493000,java中级软件工程师（银行软件产品部）,https://jobs.zhaopin.com/432744528250493.htm,北京中科江南信息技术股份有限公司,CZ432744520,民营,100-499人,https://company.zhaopin.com/CZ432744520.htm,北京,12K-24K,本科,3-5年,全职,节日福利、五险一金、绩效奖金、餐补、带薪年假,最新,2019-07-10 09:07:36
CC561889227J90250004000,java研发工程师,https://jobs.zhaopin.com/561889227250004.htm,北京恒通博联科技有限公司,CZ561889220,民营,20-99人,https://company.zhaopin.com/CZ561889220.htm,北京,10K-15K,本科,3-5年,全职,五险一金,最新,2019-07-10 11:44:03
CC432744528J90250492000,java高级软件工程师（银行软件产品部）,https://jobs.zhaopin.com/432744528250492.htm,北京中科江南信息技术股份有限公司,CZ432744520,民营,100-499人,https://company.zhaopin.com/CZ432744520.htm,北京,16K-32K,本科,5-10年,全职,节日福利、五险一金、绩效奖金、餐补、带薪年假,最新,2019-07-10 09:07:36
CC330418436J00131021511,中级java开发工程师,https://jobs.zhaopin.com/CC330418436J00131021511.htm,上海吉联新软件股份有限公司北京分公司,CZ330418430,上市公司,500-999人,https://company.zhaopin.com/CZ330418430.htm,北京-朝阳区,10K-15K,本科,3-5年,全职,五险一金、年底双薪、带薪年假、员工旅游、节日福利,最新,2019-07-10 09:02:49
CC440131287J00157272914,java开发工程师,https://jobs.zhaopin.com/CC440131287J00157272914.htm,北京企慕科技有限公司,CZ440131280,民营,20-99人,https://company.zhaopin.com/CZ440131280.htm,北京,10K-15K,大专,3-5年,全职,全勤奖、周末双休、五险一金、年底双薪,最新,2019-07-10 09:11:22
CC452631683J00147480615,java开发工程师,https://jobs.zhaopin.com/CC452631683J00147480615.htm,红火台网络科技有限公司,CZ452631680,合资,100-499人,https://company.zhaopin.com/CZ452631680.htm,北京-海淀区,10K-20K,本科,1-3年,全职,五险一金、绩效奖金、节日福利、加班补助、免费班车,最新,2019-07-10 09:11:10
CC412449727J00127270615,Java开发工程师,https://jobs.zhaopin.com/CC412449727J00127270615.htm,北京闼闼同创工贸有限公司,CZ412449720,民营,1000-9999人,http://special.zhaopin.com/bf/2015/tcgm020485,北京,10K-15K,大专,3-5年,全职,五险一金、包住、餐补、通讯补助、带薪年假,最新,2019-07-10 09:07:23
CC330418436J90250020000,Java开发工程师,https://jobs.zhaopin.com/330418436250020.htm,上海吉联新软件股份有限公司北京分公司,CZ330418430,上市公司,500-999人,https://company.zhaopin.com/CZ330418430.htm,北京,7K-12K,大专,1-3年,全职,五险一金、年底双薪、带薪年假、节日福利,最新,2019-07-10 09:06:54
CC452878115J00164663811,java高级研发工程师,https://jobs.zhaopin.com/CC452878115J00164663811.htm,阿拉丁资产管理(北京)有限公司,CZ452878110,股份制企业,100-499人,http://special.zhaopin.com/bj/2013/aldcf010859,北京,30K-50K,本科,3-5年,全职,五险一金、绩效奖金、全勤奖、带薪年假,最新,2019-07-10 09:09:24
CC152939713J90250831000,JAVA开发人员,https://jobs.zhaopin.com/152939713250831.htm,北京名道恒通信息技术有限公司,CZ152939710,民营,100-499人,https://company.zhaopin.com/CZ152939710.htm,北京,12K-20K,大专,3-5年,全职,五险一金、加班补助、交通补助、餐补、通讯补助,最新,2019-07-10 08:54:02
CC298634039J90250032000,JAVA中级开发工程师（驻现场）,https://jobs.zhaopin.com/298634039250032.htm,中兴(沈阳)金融科技有限公司,CZ298634030,民营,100-499人,https://company.zhaopin.com/CZ298634030.htm,北京,10K-15K,本科,3-5年,全职,节日福利、周末双休、五险一金、绩效奖金、餐补,最新,2019-07-10 08:46:28
CC510683523J00417227601,java开发工程师,https://jobs.zhaopin.com/CC510683523J00417227601.htm,福州福讯软件有限公司,CZ510683520,民营,20-99人,https://company.zhaopin.com/CZ510683520.htm,北京,15K-20K,大专,3-5年,全职,五险一金、节日福利、带薪年假、全勤奖、周末双休,最新,2019-07-10 09:00:48
CC272062787J90250766000,JAVA开发工程师,https://jobs.zhaopin.com/272062787250766.htm,国信优易数据有限公司,CZ272062780,股份制企业,1000-9999人,https://company.zhaopin.com/CZ272062780.htm,北京-丰台区,18K-25K,本科,3-5年,全职,节日福利、五险一金、弹性工作、补充医疗保险、定期体检,最新,2019-07-10 09:17:33
CC000620933J00157618412,中级java开发工程师,https://jobs.zhaopin.com/CC000620933J00157618412.htm,中信网络科技股份有限公司,CZ000620930,股份制企业,500-999人,http://special.zhaopin.com/pagepublish/62093/index.html,北京-昌平区,10K-15K,本科,3-5年,全职,五险一金、年底双薪、餐补、带薪年假、定期体检,最新,2019-07-10 09:29:57
CC429722930J00106483309,高级java开发工程师,https://jobs.zhaopin.com/CC429722930J00106483309.htm,鹍骐科技(北京)股份有限公司,CZ429722930,股份制企业,100-499人,https://company.zhaopin.com/CZ429722930.htm,北京,15K-25K,本科,3-5年,全职,交通补助、餐补、通讯补助、五险一金、绩效奖金,最新,2019-07-10 08:20:56
CC392518422J00145058409,Java开发工程师,https://jobs.zhaopin.com/CC392518422J00145058409.htm,北京信通泰克科技有限公司,CZ392518420,民营,100-499人,https://company.zhaopin.com/CZ392518420.htm,北京,15K-20K,本科,不限,全职,周末双休、五险一金、绩效奖金、带薪年假、节日福利,最新,2019-07-10 08:16:53
CC550053280J00358001801,高级Java开发工程师,https://jobs.zhaopin.com/CC550053280J00358001801.htm,杭州科峰信息服务有限公司,CZ550053280,民营,20-99人,https://company.zhaopin.com/CZ550053280.htm,北京,20K-30K,本科,3-5年,全职,无,最新,2019-07-10 10:24:32
CC429722930J00106525509,java架构师,https://jobs.zhaopin.com/CC429722930J00106525509.htm,鹍骐科技(北京)股份有限公司,CZ429722930,股份制企业,100-499人,https://company.zhaopin.com/CZ429722930.htm,北京,25K-35K,本科,5-10年,全职,交通补助、餐补、通讯补助、五险一金、绩效奖金,最新,2019-07-10 08:15:39
CC386864925J00107024514,中高级java开发工程师,https://jobs.zhaopin.com/CC386864925J00107024514.htm,北京优天下科技股份有限公司,CZ386864920,上市公司,100-499人,https://company.zhaopin.com/CZ386864920.htm,北京,15K-20K,本科,5-10年,全职,无,最新,2019-07-10 08:12:59
CC812389690J00158774109,高级java开发工程师,https://jobs.zhaopin.com/CC812389690J00158774109.htm,北京润泽智慧科技有限公司,CZ812389690,民营,20-99人,https://company.zhaopin.com/CZ812389690.htm,北京,14K-25K,本科,5-10年,全职,五险一金、餐补、补充医疗保险、绩效奖金,最新,2019-07-10 08:04:36
CC392518422J00159263009,Java工程师-高级,https://jobs.zhaopin.com/CC392518422J00159263009.htm,北京信通泰克科技有限公司,CZ392518420,民营,100-499人,https://company.zhaopin.com/CZ392518420.htm,北京,15K-18K,本科,3-5年,全职,周末双休、五险一金、绩效奖金、带薪年假、节日福利,最新,2019-07-10 08:06:20
CC271630188J90253087000,java技术专家,https://jobs.zhaopin.com/271630188253087.htm,北京思源互联科技有限公司,CZ271630180,民营,1000-9999人,https://company.zhaopin.com/CZ271630180.htm,北京,30K-50K,学历不限,不限,全职,五险一金、绩效奖金、年底双薪,最新,2019-07-10 09:28:29
CC330418436J00167372611,初中级java工程师,https://jobs.zhaopin.com/CC330418436J00167372611.htm,上海吉联新软件股份有限公司北京分公司,CZ330418430,上市公司,500-999人,https://company.zhaopin.com/CZ330418430.htm,北京,10K-15K,大专,1-3年,全职,五险一金、年底双薪、节日福利、带薪年假、绩效奖金,最新,2019-07-10 09:14:08
CC187965628J00074857610,java项目经理,https://jobs.zhaopin.com/CC187965628J00074857610.htm,北京八维研修学院,CZ187965620,民营,1000-9999人,http://special.zhaopin.com/pagepublish/18796562/index.html,北京,20K-30K,大专,5-10年,全职,五险一金、绩效奖金、餐补、带薪年假、节日福利,最新,2019-07-10 07:08:07
CC154302917J00172594611,中级 java开发工程师,https://jobs.zhaopin.com/CC154302917J00172594611.htm,中软信息系统工程有限公司,CZ154302910,国企,100-499人,http://special.zhaopin.com/pagepublish/15430291/index.html,北京-昌平区,12K-18K,本科,3-5年,全职,五险一金、补充医疗保险、定期体检、工作居住证、全额公积金,最新,2019-07-10 10:16:34
CZ486875080J00063054711,java开发工程师,https://jobs.zhaopin.com/CZ486875080J00063054711.htm,北京科博纳信息技术有限公司,CZ486875080,民营,不限,https://company.zhaopin.com/CZ486875080.htm,北京,8K-10K,本科,1-3年,全职,五险一金、创业公司、定期体检、节日福利、带薪年假,最新,2019-07-10 11:52:05
CC449350989J90250343000,Java/python开发实习生,https://jobs.zhaopin.com/449350989250343.htm,北京托普云数据技术有限公司,CZ449350980,股份制企业,100-499人,https://company.zhaopin.com/CZ449350980.htm,北京-丰台区,6K-8K,大专,不限,全职,五险一金、年底双薪、绩效奖金、加班补助、全勤奖,最新,2019-07-10 07:45:39
CC521380981J00115478114,java工程师,https://jobs.zhaopin.com/CC521380981J00115478114.htm,北京艾迪信科技有限公司,CZ521380980,股份制企业,20-99人,https://company.zhaopin.com/CZ521380980.htm,北京,8K-15K,大专,1-3年,全职,五险一金、绩效奖金、带薪年假、加班补助,最新,2019-07-10 07:21:12
CC000320988J00151113212,中级java开发工程师（北京）,https://jobs.zhaopin.com/CC000320988J00151113212.htm,拓尔思天行网安信息技术有限责任公司,CZ000320980,上市公司,1000-9999人,http://special.zhaopin.com/pagepublish/32098/index.html,北京,10K-15K,大专,3-5年,全职,五险一金、餐补、带薪年假、定期体检、员工旅游,最新,2019-07-10 10:08:09
CC689935929J00113950912,java讲师（IT教育行业+试听讲师）,https://jobs.zhaopin.com/CC689935929J00113950912.htm,北京百知教育科技有限公司,CZ689935920,股份制企业,500-999人,https://company.zhaopin.com/CZ689935920.htm,北京-海淀区,8K-10K,大专,1-3年,全职,五险一金、绩效奖金、股票期权、餐补、带薪年假,最新,2019-07-10 09:29:45
CC843458480J00416328001,中级java工程师,https://jobs.zhaopin.com/CC843458480J00416328001.htm,深圳市文德数慧科技开发有限责任公司,CZ843458480,民营,100-499人,https://company.zhaopin.com/CZ843458480.htm,北京,15K-20K,本科,3-5年,全职,五险一金、绩效奖金、节日福利、弹性工作、带薪年假,最新,2019-07-10 09:44:16
CC275202138J00160415109,java开发工程师,https://jobs.zhaopin.com/CC275202138J00160415109.htm,北京君诺信达科技有限公司,CZ275202130,股份制企业,20-99人,https://company.zhaopin.com/CZ275202130.htm,北京-东城区,10K-15K,本科,3-5年,全职,节日福利、带薪年假、五险一金、交通补助、餐补,最新,2019-07-10 07:14:58
CC152235410J00171499013,高级java开发工程师,https://jobs.zhaopin.com/CC152235410J00171499013.htm,北京智讯天成技术有限公司,CZ152235410,上市公司,500-999人,https://company.zhaopin.com/CZ152235410.htm,北京,15K-20K,本科,5-10年,全职,五险一金、年终分红、餐补、通讯补助、补充医疗保险,最新,2019-07-10 10:23:39
CC153778517J90250442000,高级Java工程师,https://jobs.zhaopin.com/153778517250442.htm,北京双洲科技有限公司,CZ153778510,民营,20-99人,https://company.zhaopin.com/CZ153778510.htm,北京,12K-20K,本科,5-10年,全职,节日福利、五险一金、绩效奖金、加班补助、交通补助,最近,2019-07-09 00:51:07
CC152235410J90250044000,Java高级工程师,https://jobs.zhaopin.com/152235410250044.htm,北京智讯天成技术有限公司,CZ152235410,上市公司,500-999人,https://company.zhaopin.com/CZ152235410.htm,北京,15K-25K,本科,3-5年,全职,五险一金、年终分红、交通补助、带薪年假、补充医疗保险,最新,2019-07-10 10:23:20
CC426867133J90250032000,Java开发经理,https://jobs.zhaopin.com/426867133250032.htm,北京奥金智策传媒科技有限公司,CZ426867130,民营,20-99人,https://company.zhaopin.com/CZ426867130.htm,北京,10K-20K,本科,5-10年,全职,每年多次调薪、五险一金、绩效奖金、餐补、节日福利,最新,2019-07-10 10:45:23
CC641336427J00033440315,高级java开发工程师,https://jobs.zhaopin.com/CC641336427J00033440315.htm,北京东进航空科技股份有限公司,CZ641336420,民营,100-499人,https://company.zhaopin.com/CZ641336420.htm,北京,15K-25K,本科,5-10年,全职,绩效奖金、五险一金、餐补、补充医疗保险、周末双休,最近,2019-07-09 00:51:24
CC268454188J00138917914,高级Java开发工程师,https://jobs.zhaopin.com/CC268454188J00138917914.htm,北京鼎力创世科技有限公司,CZ268454180,民营,1000-9999人,https://company.zhaopin.com/CZ268454180.htm,北京,20K-30K,本科,5-10年,全职,五险一金、补充医疗保险、餐补、年终分红、弹性工作,最新,2019-07-10 09:33:55
CC383625322J00129942713,【交易系统平台】资深Java工程师,https://jobs.zhaopin.com/CC383625322J00129942713.htm,北京三快在线科技有限公司,CZ383625320,上市公司,10000人以上,http://special.zhaopin.com/2017/bj/bjsk032382,北京-朝阳区,薪资面议,本科,3-5年,全职,五险一金、弹性工作、补充医疗保险,最新,2019-07-10 09:32:44
CC647741629J00122319914,高级Java开发工程师,https://jobs.zhaopin.com/CC647741629J00122319914.htm,北京象翌微链计算技术有限公司,CZ647741620,民营,500-999人,https://company.zhaopin.com/CZ647741620.htm,北京,15K-20K,本科,3-5年,全职,五险一金、绩效奖金、年底双薪、加班补助、工作居住证,最新,2019-07-10 09:43:27
CC449350989J90250333000,java/python开发工程师+住宿,https://jobs.zhaopin.com/449350989250333.htm,北京托普云数据技术有限公司,CZ449350980,股份制企业,100-499人,https://company.zhaopin.com/CZ449350980.htm,北京-昌平区,6K-8K,大专,不限,全职,五险一金、年底双薪、绩效奖金、加班补助、全勤奖,最新,2019-07-10 07:45:39
CC293461787J00119895410,JAVA工程师,https://jobs.zhaopin.com/CC293461787J00119895410.htm,无锡数信互融科技发展有限公司北京办事处,CZ293461780,民营,20-99人,https://company.zhaopin.com/CZ293461780.htm,北京,12K-18K,本科,3-5年,全职,年终分红、周末双休、五险一金、弹性工作、交通补助,最新,2019-07-10 09:51:16
CC817918730J00193554011,java开发工程师,https://jobs.zhaopin.com/CC817918730J00193554011.htm,瀚中睿方数据科技(北京)有限公司,CZ817918730,民营,20-99人,https://company.zhaopin.com/CZ817918730.htm,北京,4K-8K,本科,1-3年,全职,无,最新,2019-07-10 05:21:49
CC310572715J00160662509,高级java工程师（上市公司、六险一金）(J11025),https://jobs.zhaopin.com/CC310572715J00160662509.htm,北京华宇信息技术有限公司,CZ310572710,上市公司,1000-9999人,https://company.zhaopin.com/CZ310572710.htm,北京,15K-20K,本科,5-10年,全职,五险一金、周末双休、餐补、定期体检、带薪年假,最新,2019-07-10 09:37:11
CC550998024J00193998511,高级开发工程师java,https://jobs.zhaopin.com/CC550998024J00193998511.htm,北京圣邦天麒科技有限公司,CZ550998020,民营,100-499人,https://company.zhaopin.com/CZ550998020.htm,北京,15K-20K,本科,3-5年,全职,五险一金、绩效奖金、带薪年假、周末双休、餐补,最新,2019-07-10 09:23:43
CC180693121J00424323401,Java开发工程师-北京,https://jobs.zhaopin.com/CC180693121J00424323401.htm,珠海世纪鼎利科技股份有限公司,CZ180693120,上市公司,1000-9999人,http://special.zhaopin.com/pagepublish/18069312/index.html,北京-海淀区,12K-16K,本科,3-5年,全职,带薪年假、定期体检、员工旅游、交通补助、餐补,最新,2019-07-10 09:00:20
CC230750431J90250044000,高级Java软件研发工程师,https://jobs.zhaopin.com/230750431250044.htm,北京普利科技有限公司,CZ230750430,外商独资,20-99人,https://company.zhaopin.com/CZ230750430.htm,北京,15K-25K,本科,5-10年,全职,五险一金、年底双薪、绩效奖金、餐补、带薪年假,最新,2019-07-10 08:17:19
CC000093597J00129943109,JAVA高级开发工程师,https://jobs.zhaopin.com/CC000093597J00129943109.htm,太极华青信息系统有限公司,CZ000093590,民营,500-999人,https://company.zhaopin.com/CZ000093590.htm,北京-朝阳区,15K-25K,本科,3-5年,全职,五险一金、餐补、通讯补助、带薪年假、定期体检,最近,2019-07-09 00:51:04
CC219857233J00112225613,Java高级开发,https://jobs.zhaopin.com/CC219857233J00112225613.htm,泰康在线财产保险股份有限公司,CZ219857230,股份制企业,500-999人,https://company.zhaopin.com/CZ219857230.htm,北京,20K-30K,本科,5-10年,全职,五险一金、年底双薪、绩效奖金、带薪年假、弹性工作,最新,2019-07-10 09:52:47
CC265745185J00116527814,java工程师,https://jobs.zhaopin.com/CC265745185J00116527814.htm,北京爸爸的选择科技有限公司,CZ265745180,民营,1000-9999人,https://company.zhaopin.com/CZ265745180.htm,北京,12K-24K,本科,不限,全职,弹性工作、每年多次调薪、美日旅游、节日福利、公司重点项目,最新,2019-07-10 09:16:57
CC219857233J00163185913,高级java开发（大数据）,https://jobs.zhaopin.com/CC219857233J00163185913.htm,泰康在线财产保险股份有限公司,CZ219857230,股份制企业,500-999人,https://company.zhaopin.com/CZ219857230.htm,北京,15K-25K,本科,3-5年,全职,绩效奖金、通讯补助、采暖补贴、高温补贴、员工旅游,最新,2019-07-10 09:52:36
CC219857233J00112232413,Java中级开发,https://jobs.zhaopin.com/CC219857233J00112232413.htm,泰康在线财产保险股份有限公司,CZ219857230,股份制企业,500-999人,https://company.zhaopin.com/CZ219857230.htm,北京,15K-20K,本科,3-5年,全职,五险一金、年底双薪、绩效奖金、带薪年假、弹性工作,最新,2019-07-10 09:52:44
CC219857233J00112228613,Java高级开发（健康服务）,https://jobs.zhaopin.com/CC219857233J00112228613.htm,泰康在线财产保险股份有限公司,CZ219857230,股份制企业,500-999人,https://company.zhaopin.com/CZ219857230.htm,北京,20K-30K,本科,5-10年,全职,五险一金、年底双薪、绩效奖金、带薪年假、弹性工作,最新,2019-07-10 09:52:47
